time,slip velocity (m/s),accumlated slip (m),axial shortening (mm),normal stress (MPa),shear stress (MPa),temp (¢ªC),friction
8215,0.002177205,23.78721101,0.5651017,1.990158482,1.575553577,36.7,0.791672418
8216,0.003520522,23.79073154,0.56710206,1.99178046,1.555265698,37.5,0.78084193
8217,0.002445868,23.7931774,0.56560179,1.986914525,1.602815416,38.1,0.80668564
8218,0.003520522,23.79669793,0.56710206,2.006378268,1.635149223,37.7,0.814975546
8219,0.002714532,23.79941246,0.5651017,2.006378268,1.752438527,37.05,0.873433766
8220,0.002983195,23.80239565,0.56160107,1.978804632,1.650365133,36.6,0.834021261
8221,0.005401167,23.80779682,0.56060089,1.975560674,1.61549534,36.05,0.817740179
8222,0.005401167,23.81319799,0.55660017,1.973938696,1.578723559,36.3,0.79978348
8223,0.003520522,23.81671851,0.56210116,1.975560674,1.578089562,38.4,0.79880592
8224,0.002983195,23.8197017,0.56310134,1.982048589,1.585697517,39.85,0.800029589
8225,0.002714532,23.82241624,0.56210116,1.977182653,1.573017593,37.75,0.79558537
8226,0.002177205,23.82459344,0.56360143,1.996646396,1.634515227,36.95,0.818630295
8227,0.003251859,23.8278453,0.57160287,2.011244203,1.690940892,37.7,0.840743699
8228,0.003520522,23.83136582,0.57410332,2.006378268,1.597743446,37.7,0.796332113
8229,0.002714532,23.83408035,0.5701026,1.995024417,1.56667763,36.95,0.785292459
8230,0.003789186,23.83786954,0.57260305,2.004756289,1.569847611,37.15,0.783061572
8231,0.003251859,23.8411214,0.57210296,2.008000246,1.5381478,37.45,0.766009766
8232,0.003520522,23.84464192,0.57160287,1.998268375,1.519127913,37.6,0.760222166
8233,0.002983195,23.84762512,0.56960251,2.001512332,1.560971664,37.05,0.779896101
8234,0.005401167,23.85302628,0.56160107,1.983670567,1.523565886,36.65,0.768053885
8235,0.003520522,23.85654681,0.55710026,1.986914525,1.557801683,36.2,0.784030548
8236,0.002445868,23.85899268,0.55660017,1.978804632,1.578723559,36.05,0.79781679
8237,0.002983195,23.86197587,0.55810044,1.982048589,1.562239657,36.9,0.788194429
8238,0.002983195,23.86495907,0.56460161,1.988536503,1.597743446,38.5,0.803477051
8239,0.003789186,23.86874825,0.56560179,1.982048589,1.58696551,37.9,0.800669327
8240,0.002714532,23.87146278,0.56460161,1.983670567,1.559703672,36.85,0.78627152
8241,0.001908541,23.87337133,0.56460161,1.996646396,1.626273276,36.6,0.814502397
8242,0.002714532,23.87608586,0.56960251,2.011244203,1.613593352,37.75,0.802286141
8243,0.002714532,23.87880039,0.56960251,2.012866182,1.573017593,37.35,0.781481455
8244,0.001908541,23.88070893,0.56760215,1.995024417,1.523565886,36.85,0.763682827
8245,0.002177205,23.88288614,0.56710206,1.996646396,1.511519958,36.95,0.757029367
8246,0.003251859,23.88613799,0.56910242,1.999890353,1.505179995,37.95,0.75263126
8247,0.003789186,23.88992718,0.56960251,2.008000246,1.599645434,37.8,0.796636075
8248,0.003789186,23.89371637,0.56760215,2.00313431,1.582527536,37.15,0.790025675
8249,0.006475821,23.90019219,0.56110098,1.99178046,1.527369864,36.6,0.766836453
8250,0.002983195,23.90317538,0.55910062,1.983670567,1.540049788,36.25,0.776363683
8251,0.002445868,23.90562125,0.55660017,1.978804632,1.555899694,36.25,0.786282622
8252,0.003520522,23.90914177,0.55960071,1.995024417,1.599645434,36.75,0.801817472
8253,0.002445868,23.91158764,0.56160107,1.978804632,1.592671476,39.15,0.804865448
8254,0.006207157,23.9177948,0.56410152,1.982048589,1.543853766,37.95,0.778918224
8255,0.003520522,23.92131532,0.56460161,2.00313431,1.567945623,37.1,0.782746127
8256,0.002983195,23.92429852,0.57310314,2.019354096,1.600279431,38.2,0.792470936
8257,0.003251859,23.92755038,0.57210296,2.009622225,1.575553577,37.65,0.784004853
8258,0.003789186,23.93133956,0.57560359,2.011244203,1.584429525,36.95,0.787785751
8259,0.002983195,23.93432276,0.57360323,2.00313431,1.536879807,36.95,0.767237523
8260,0.002983195,23.93730595,0.57410332,1.998268375,1.532441834,37.2,0.766884895
8261,0.002714532,23.94002048,0.57060269,1.99178046,1.555265698,37.4,0.78084193
8262,0.004057849,23.94407833,0.56910242,1.995024417,1.5717496,37.15,0.787834768
8263,0.006207157,23.95028549,0.56460161,1.996646396,1.626273276,36.65,0.814502397
8264,0.002714532,23.95300002,0.56060089,1.999890353,1.641489186,36.15,0.820789591
8265,0.002983195,23.95598322,0.5701026,2.001512332,1.673822994,35.9,0.836279131
8266,0.002983195,23.95896641,0.5651017,1.978804632,1.571115604,35.95,0.793972067
8267,0.002177205,23.96114362,0.56910242,1.990158482,1.608521382,37.45,0.808237835
8268,0.002983195,23.96412681,0.56960251,1.975560674,1.548925736,38.7,0.784043616
8269,0.00566983,23.96979664,0.56610188,1.977182653,1.45889827,37.6,0.737867221
8270,0.002983195,23.97277984,0.56660197,2.004756289,1.601547423,37.25,0.798873874
8271,0.002983195,23.97576303,0.57210296,2.012866182,1.61042337,37.15,0.800064796
8272,0.003520522,23.97928356,0.57560359,2.017732118,1.600279431,36.7,0.793107973
8273,0.002983195,23.98226675,0.5751035,2.006378268,1.579991551,36.65,0.787484382
8274,0.002177205,23.98444396,0.57310314,1.995024417,1.559703672,36.9,0.781796783
8275,0.002714532,23.98715849,0.57310314,1.986914525,1.526101871,37.2,0.768076257
8276,0.001639878,23.98879837,0.57060269,1.996646396,1.557801683,37.4,0.780209098
8277,0.002714532,23.9915129,0.56560179,1.982048589,1.5381478,36.65,0.776039401
8278,0.002445868,23.99395877,0.5601008,1.982048589,1.54321977,36.15,0.778598354
8279,0.002983195,23.99694196,0.55810044,1.983670567,1.585697517,35.9,0.799375432
8280,0.004057849,24.00099981,0.56710206,1.986914525,1.580625547,35.95,0.795517637
8281,0.00566983,24.00666964,0.56910242,1.986914525,1.56667763,35.9,0.788497749
8282,0.003520522,24.01019017,0.56960251,1.970694739,1.524199882,37.6,0.773432766
8283,0.003789186,24.01397935,0.56810224,1.962584846,1.434172417,37.2,0.7307569
8284,0.002983195,24.01696255,0.5651017,1.977182653,1.470944199,36.8,0.743959693
8285,0.004057849,24.0210204,0.56810224,1.99178046,1.553997705,36.7,0.780205317
8286,0.001908541,24.02292894,0.5701026,1.995024417,1.562873653,36.8,0.783385727
8287,0.003520522,24.02644946,0.57460341,1.993402439,1.521029901,36.85,0.763032026
8288,0.003789186,24.03023865,0.57410332,1.99178046,1.516591928,36.7,0.761425246
8289,0.002983195,24.03322184,0.57260305,1.973938696,1.488696093,36.9,0.754175445
8290,0.002177205,24.03539905,0.5701026,1.975560674,1.519127913,37.2,0.768960393
8291,0.004057849,24.0394569,0.56960251,1.973938696,1.536245811,37.4,0.778264195
8292,0.00486384,24.04432073,0.55960071,1.959340888,1.492500071,36.5,0.761735786
8293,0.002983195,24.04730393,0.55710026,1.962584846,1.491866075,35.9,0.760153671
8294,0.002983195,24.05028713,0.56560179,1.985292546,1.557167687,35.6,0.784351752
8295,0.006744484,24.05703161,0.56960251,1.965828803,1.522297894,35.65,0.774379687
8296,0.002714532,24.05974614,0.56910242,1.962584846,1.50771598,36.4,0.768229707
8297,0.002714532,24.06246067,0.56810224,1.959340888,1.464604236,36.2,0.747498429
8298,0.00566983,24.0681305,0.56660197,1.956096931,1.38155073,36.65,0.706279279
8299,0.002983195,24.0711137,0.56410152,1.98042661,1.541317781,36.2,0.778275637
8300,0.002983195,24.0740969,0.56460161,1.985292546,1.530539845,36.15,0.770939199
8301,0.002983195,24.07708009,0.56710206,1.99178046,1.547023747,36.9,0.776703948
8302,0.003251859,24.08033195,0.56960251,1.993402439,1.519127913,36.75,0.762077884
8303,0.001639878,24.08197183,0.56760215,1.995024417,1.499474029,36.4,0.751606856
8304,0.002445868,24.0844177,0.56910242,1.995024417,1.50771598,36.65,0.755738109
8305,0.002983195,24.08740089,0.5701026,2.001512332,1.490598082,36.65,0.744735897
8306,0.002177205,24.0895781,0.56610188,2.00313431,1.52800386,36.65,0.762806494
8307,0.005132503,24.0947106,0.56260125,1.983670567,1.441780372,36.3,0.726824502
8308,0.003520522,24.09823112,0.55960071,1.982048589,1.456996282,35.95,0.735096147
8309,0.002714532,24.10094565,0.55810044,1.978804632,1.448754331,35.6,0.732136113
8310,0.003520522,24.10446618,0.5601008,1.98042661,1.42529647,35.65,0.719691637
8311,0.002983195,24.10744937,0.55960071,1.983670567,1.525467875,36.1,0.769012708
8312,0.00566983,24.1131192,0.56610188,1.983670567,1.484892116,36.05,0.74855782
8313,0.003251859,24.11637106,0.56660197,1.998268375,1.523565886,36.05,0.762443076
8314,0.003520522,24.11989158,0.56810224,1.998268375,1.591403483,36.15,0.796391267
8315,0.003520522,24.12341211,0.56560179,1.995024417,1.613593352,37.05,0.808808823
8316,0.006207157,24.12961926,0.56860233,1.998268375,1.503278007,37.65,0.752290346
8317,0.002983195,24.13260246,0.56560179,1.983670567,1.540049788,37.15,0.776363683
8318,0.002983195,24.13558565,0.56810224,1.995024417,1.56667763,37,0.785292459
8319,0.003789186,24.13937484,0.56860233,1.998268375,1.557167687,36.8,0.779258535
8320,0.003251859,24.1426267,0.56760215,1.993402439,1.548925736,36.6,0.777026106
8321,0.002445868,24.14507257,0.56360143,1.983670567,1.550193728,36.05,0.781477405
8322,0.002983195,24.14805576,0.56060089,1.972316717,1.476650165,35.75,0.748688155
8323,0.003251859,24.15130762,0.56360143,1.970694739,1.492500071,35.65,0.757347164
8324,0.003251859,24.15455948,0.56310134,1.960962867,1.478552154,36.1,0.753992938
8325,0.002714532,24.15727401,0.56310134,1.95771891,1.5381478,36.1,0.785683681
8326,0.003520522,24.16079453,0.56560179,1.959340888,1.548925736,36.1,0.790534074
8327,0.005938494,24.16673303,0.56310134,1.959340888,1.485526112,36.15,0.758176446
8328,0.002714532,24.16944756,0.56160107,1.972316717,1.545121758,36.1,0.783404483
8329,0.002983195,24.17243076,0.57360323,1.995024417,1.623103295,36.4,0.813575654
8330,0.003251859,24.17568261,0.57460341,1.999890353,1.614227348,36.25,0.807157925
8331,0.006207157,24.18188977,0.57160287,1.977182653,1.511519958,36.4,0.764481701
8332,0.002177205,24.18406698,0.56760215,1.975560674,1.502644011,36.8,0.760616482
8333,0.002714532,24.18678151,0.56560179,1.975560674,1.453192304,37.1,0.73558475
8334,0.002983195,24.1897647,0.56410152,1.982048589,1.485526112,37.15,0.74949026
8335,0.002983195,24.1927479,0.56160107,1.990158482,1.513421947,36.85,0.760452979
8336,0.002983195,24.19573109,0.55810044,1.982048589,1.491866075,36.5,0.752688952
8337,0.003520522,24.19925162,0.55760035,1.978804632,1.497572041,36,0.756806416
8338,0.003251859,24.20250348,0.56060089,1.983670567,1.520395905,35.85,0.766455847
8339,0.002983195,24.20548667,0.55860053,1.982048589,1.50771598,35.65,0.760685681
8340,0.003251859,24.20873853,0.56160107,1.985292546,1.562873653,35.65,0.787225871
8341,0.002983195,24.21172173,0.56660197,1.983670567,1.573017593,35.35,0.79298328
8342,0.002177205,24.21389893,0.56560179,1.990158482,1.597743446,35.85,0.802822218
8343,0.002445868,24.2163448,0.56660197,1.998268375,1.609789374,35.75,0.805592179
8344,0.002177205,24.218522,0.56710206,1.998268375,1.612325359,35.4,0.80686127
8345,0.001639878,24.22016188,0.56560179,2.00313431,1.666849035,35.85,0.832120456
8346,0.003251859,24.22341374,0.5701026,1.995024417,1.578723559,36.8,0.791330444
8347,0.002983195,24.22639694,0.56960251,1.990158482,1.539415792,36.4,0.773514173
8348,0.003789186,24.23018612,0.57060269,1.988536503,1.562239657,36.8,0.785622821
8349,0.002714532,24.23290065,0.56910242,1.983670567,1.622469299,36.75,0.817912674
8350,0.00566983,24.23857048,0.56810224,1.975560674,1.593939468,36.45,0.806828911
8351,0.003520522,24.24209101,0.5651017,1.970694739,1.578089562,36.3,0.80077829
8352,0.003520522,24.24561153,0.56310134,1.964206824,1.602815416,36,0.81601153
8353,0.002983195,24.24859472,0.5601008,1.965828803,1.588867498,35.85,0.808243066
8354,0.001908541,24.25050327,0.55860053,1.965828803,1.5717496,35.75,0.79953534
8355,0.004057849,24.25456112,0.56310134,1.972316717,1.609789374,35.65,0.816192126
8356,0.002714532,24.25727565,0.56410152,1.964206824,1.603449412,35.5,0.816334305
8357,0.005401167,24.26267681,0.56360143,1.96907276,1.578723559,35.6,0.80175989
8358,0.003789186,24.266466,0.56560179,1.986914525,1.624371287,35.7,0.817534558
8359,0.002177205,24.2686432,0.56410152,1.986914525,1.677626971,35.5,0.844337766
8360,0.005132503,24.27377571,0.56610188,1.988536503,1.562239657,36.7,0.785622821
8361,0.002983195,24.2767589,0.56710206,1.983670567,1.601547423,36.45,0.807365623
8362,0.003520522,24.28027943,0.56860233,1.986914525,1.578723559,36.65,0.79456038
8363,0.003520522,24.28379995,0.56960251,1.995024417,1.574919581,36.85,0.789423712
8364,0.002177205,24.28597715,0.56660197,1.995024417,1.638319205,36.9,0.821202583
8365,0.003520522,24.28949768,0.56710206,1.988536503,1.608521382,36.7,0.808897085
8366,0.003789186,24.29328686,0.56260125,1.983670567,1.613593352,36.2,0.813438168
8367,0.002714532,24.29600139,0.55960071,1.978804632,1.630077254,35.95,0.823768667
8368,0.003520522,24.29952192,0.56060089,1.982048589,1.663045058,36.1,0.839053627
8369,0.002983195,24.30250511,0.5601008,1.978804632,1.673822994,35.7,0.845875822
8370,0.002983195,24.30548831,0.56060089,1.978804632,1.659875077,35.45,0.838827164
8371,0.003520522,24.30900883,0.56210116,1.983670567,1.666849035,35.8,0.840285208
8372,0.002714532,24.31172336,0.56060089,1.988536503,1.668117028,36.15,0.838866687
8373,0.002177205,24.31390057,0.55960071,1.99178046,1.697914851,36,0.852460843
8374,0.003251859,24.31715242,0.56560179,2.00313431,1.670019016,36.4,0.833702966
8375,0.002445868,24.31959829,0.56560179,1.998268375,1.724542693,36.5,0.863018559
8376,0.004057849,24.32365614,0.56710206,1.998268375,1.721372711,36.5,0.861432195
8377,0.002177205,24.32583335,0.56410152,1.986914525,1.712496764,36.55,0.861887486
8378,0.003520522,24.32935387,0.56460161,1.996646396,1.742928583,36.75,0.872928019
8379,0.002983195,24.33233707,0.56310134,1.985292546,1.765752448,36.7,0.889416752
8380,0.002445868,24.33478293,0.55960071,1.962584846,1.708692787,36.15,0.870633843
8381,0.004057849,24.33884078,0.55960071,1.967450781,1.698548847,36.15,0.863324696
8382,0.002983195,24.34182398,0.55810044,1.95771891,1.714398753,37.15,0.875712414
8383,0.003251859,24.34507584,0.55910062,1.965828803,1.7232747,37.5,0.876614839
8384,0.002445868,24.34752171,0.55710026,1.959340888,1.787942316,36.8,0.912522332
8385,0.002983195,24.3505049,0.55860053,1.954474953,1.797452259,36.1,0.91965991
8386,0.002983195,24.3534881,0.55660017,1.95771891,1.790478301,35.9,0.914573738
8387,0.002714532,24.35620263,0.55710026,1.964206824,1.748000553,35.9,0.889926932
8388,0.003789186,24.35999181,0.56060089,1.978804632,1.772726406,36.1,0.895857215
8389,0.00566983,24.36566164,0.56910242,1.983670567,1.717568734,36.85,0.865853818
8390,0.002714532,24.36837618,0.56710206,1.970694739,1.717568734,36.85,0.87155494
8391,0.003520522,24.3718967,0.56760215,1.978804632,1.717568734,36.8,0.867982976
8392,0.002177205,24.3740739,0.56460161,1.975560674,1.705522805,36.75,0.863310769
8393,0.002445868,24.37651977,0.56560179,1.978804632,1.709326783,36.4,0.86381786
8394,0.004057849,24.38057762,0.56310134,1.965828803,1.638953201,36.4,0.833721227
8395,0.006207157,24.38678478,0.56160107,1.956096931,1.578723559,36.7,0.807078388
8396,0.003520522,24.3903053,0.55910062,1.959340888,1.580625547,36.8,0.806712888
8397,0.003520522,24.39382582,0.56060089,1.960962867,1.636417216,38.45,0.834496789
8398,0.003520522,24.39734635,0.55960071,1.959340888,1.675724982,37.5,0.85524933
8399,0.003520522,24.40086687,0.55910062,1.959340888,1.7232747,36.55,0.879517551
8400,0.002714532,24.4035814,0.55810044,1.951230995,1.657973088,36.1,0.849706207
8401,0.002714532,24.40629593,0.55910062,1.959340888,1.637051212,36.15,0.835511177
8402,0.003520522,24.40981645,0.56060089,1.973938696,1.682064945,36.15,0.852136365
8403,0.005132503,24.41494896,0.56710206,1.982048589,1.650999129,36.45,0.832976113
8404,0.003520522,24.41846948,0.57060269,1.988536503,1.628175265,37.25,0.818780677
8405,0.002177205,24.42064669,0.56560179,1.965828803,1.531173841,36.85,0.778894805
8406,0.002177205,24.42282389,0.56660197,1.967450781,1.513421947,37,0.769229889
8407,0.002445868,24.42526976,0.56760215,1.96907276,1.497572041,37.15,0.760546827
8408,0.002177205,24.42744696,0.56560179,1.967450781,1.494402059,36.85,0.759562615
8409,0.00566983,24.43311679,0.56160107,1.95771891,1.448754331,36.75,0.740021626
8410,0.002445868,24.43556266,0.55860053,1.951230995,1.4538263,36.45,0.745081594
8411,0.002177205,24.43773987,0.55960071,1.951230995,1.473480184,36.75,0.75515415
8412,0.002177205,24.43991707,0.55960071,1.952852974,1.476016169,36.4,0.755825548
8413,0.002177205,24.44209428,0.56060089,1.954474953,1.541317781,36,0.788609636
8414,0.002983195,24.44507747,0.5651017,1.965828803,1.545121758,35.9,0.785989989
8415,0.002445868,24.44752334,0.56460161,1.967450781,1.496304048,36,0.760529342
8416,0.003251859,24.4507752,0.56910242,1.978804632,1.580625547,36.05,0.79877797
8417,0.003789186,24.45456439,0.56960251,1.990158482,1.709326783,36.15,0.858889781
8418,0.00566983,24.46023422,0.57310314,1.978804632,1.573651589,38.15,0.795253641
8419,0.002177205,24.46241142,0.57310314,1.96907276,1.534977818,37.15,0.779543473
8420,0.003251859,24.46566328,0.57310314,1.96907276,1.480454142,36.65,0.751853447
8421,0.002983195,24.46864648,0.57210296,1.967450781,1.471578195,36.7,0.747961885
8422,0.002714532,24.47136101,0.57160287,1.967450781,1.486794105,36.9,0.755695705
8423,0.005401167,24.47676217,0.56360143,1.962584846,1.377746752,36.65,0.702006212
8424,0.002445868,24.47920804,0.56160107,1.962584846,1.429100447,36.4,0.728172568
8425,0.003789186,24.48299723,0.5651017,1.972316717,1.446218346,36.9,0.733258677
8426,0.002445868,24.4854431,0.56360143,1.967450781,1.474748176,36.65,0.749573097
8427,0.003520522,24.48896362,0.56710206,1.975560674,1.444316357,35.85,0.731091875
8428,0.002714532,24.49167815,0.56910242,1.972316717,1.416420523,35.6,0.718150645
8429,0.004057849,24.495736,0.57360323,1.990158482,1.422126489,35.7,0.714579518
8430,0.003520522,24.49925652,0.57310314,2.00313431,1.523565886,35.65,0.760590979
8431,0.004057849,24.50331437,0.57810404,2.009622225,1.678894964,36.45,0.835428143
8432,0.002445868,24.50576024,0.57910422,2.009622225,1.7232747,37.9,0.857511765
8433,0.003520522,24.50928076,0.57960431,1.995024417,1.643391175,39.2,0.823744893
8434,0.002714532,24.51199529,0.5751035,1.975560674,1.480454142,37.55,0.749384295
8435,0.004057849,24.51605314,0.57660377,1.983670567,1.451924312,36.9,0.731938224
8436,0.002714532,24.51876768,0.57310314,1.975560674,1.413250541,36.55,0.715366812
8437,0.005938494,24.52470617,0.56960251,1.982048589,1.422126489,36.45,0.717503343
8438,0.002714532,24.5274207,0.56460161,1.983670567,1.509617969,36.35,0.761022518
8439,0.003789186,24.53120989,0.56460161,1.98042661,1.467140221,36.4,0.740820293
8440,0.002445868,24.53365576,0.56310134,1.96907276,1.471578195,37.45,0.747345769
8441,0.003789186,24.53744494,0.56560179,1.978804632,1.505179995,37.6,0.760651138
