time,Average slip velocity,Average axial shortening,Average normal stress,Average shear stress,Average friction,Average temperature,Rate of temperature,Rate of axial shortening,Power density
261,0.002674232,0.445850239,0.34292568,0.56325813,1.643258425,23.086,0.065,0,0.001506283
262,0.002663486,0.445850239,0.342828362,0.562852373,1.642531177,23.151,0.064,4.00E-05,0.001499149
263,0.002658112,0.445890246,0.343006779,0.563029892,1.642203435,23.215,0.0625,6.50E-05,0.001496597
264,0.002650053,0.445955258,0.343185197,0.56320741,1.64188211,23.2775,0.065,0.000125022,0.001492529
265,0.002679606,0.44608028,0.343298735,0.563201071,1.641315264,23.3425,0.069,5.00E-06,0.001509157
266,0.002660799,0.446085281,0.343185197,0.562991852,1.641239741,23.4115,0.0685,-8.00E-05,0.001498008
267,0.002655426,0.446005267,0.343039219,0.562655834,1.640942747,23.48,0.0665,-9.50E-05,0.001494091
268,0.002658112,0.445910249,0.342860801,0.562167657,1.640366108,23.5465,0.0645,1.00E-05,0.001494305
269,0.002641993,0.445920251,0.342795922,0.561850659,1.639757303,23.611,0.062,7.50E-05,0.001484406
270,0.002639306,0.445995265,0.34290946,0.561920398,1.639436847,23.673,0.061,6.00E-05,0.00148308
271,0.002658112,0.446055276,0.342747263,0.561742879,1.639648664,23.734,0.06,4.00E-05,0.001493175
272,0.002658112,0.446095283,0.342471526,0.561387841,1.639871838,23.794,0.0645,2.50E-05,0.001492232
273,0.002655426,0.446120287,0.342552625,0.561514641,1.639872194,23.8585,0.0675,5.00E-05,0.001491061
274,0.002652739,0.446170296,0.342731043,0.561698499,1.639604592,23.926,0.064,2.00E-05,0.00149004
275,0.002655426,0.4461903,0.342731043,0.56164778,1.639459145,23.99,0.0615,-3.00E-05,0.001491414
276,0.002636619,0.446160294,0.342536405,0.561425881,1.639722392,24.0515,0.061,1.50E-05,0.001480266
277,0.002641993,0.446175297,0.342455306,0.561495621,1.640288403,24.1125,0.061,4.50E-05,0.001483468
278,0.002628559,0.446220305,0.342520186,0.56167948,1.640523826,24.1735,0.0625,5.00E-05,0.001476408
279,0.002633933,0.446270314,0.342633724,0.561869678,1.640542971,24.236,0.068,-6.50E-05,0.001479927
280,0.002625873,0.446205303,0.342422867,0.561451241,1.640314842,24.304,0.0665,-0.000115021,0.0014743
281,0.0026205,0.446090282,0.34221201,0.561070843,1.640206155,24.3705,0.0635,-6.50E-05,0.001470286
282,0.00261244,0.44602527,0.342017372,0.560569986,1.639686711,24.434,0.0615,-5.00E-05,0.001464455
283,0.002607066,0.445975261,0.341887614,0.560132529,1.639036412,24.4955,0.0615,0.000130023,0.001460302
284,0.0026205,0.446105285,0.342130911,0.560291028,1.638293399,24.557,0.0595,7.50E-05,0.001468243
285,0.002625873,0.446180298,0.34216335,0.560252988,1.638009188,24.6165,0.0605,3.50E-05,0.001471153
286,0.002628559,0.446215304,0.341968713,0.560100829,1.638518235,24.677,0.06,4.50E-05,0.001472258
287,0.002628559,0.446260312,0.341838955,0.55991697,1.638594083,24.737,0.068,6.00E-05,0.001471775
288,0.002636619,0.446320323,0.341952493,0.560056449,1.638453747,24.805,0.066,4.00E-05,0.001476655
289,0.002641993,0.44636033,0.342049812,0.560050109,1.637956802,24.871,0.0645,-2.00E-05,0.001479648
290,0.002641993,0.446340327,0.341968713,0.559771151,1.637518309,24.9355,0.0605,-1.00E-05,0.001478911
291,0.002636619,0.446330325,0.341741636,0.559384413,1.637474466,24.996,0.061,1.00E-05,0.001474884
292,0.002628559,0.446340327,0.341774075,0.559473173,1.637583023,25.057,0.06,7.00E-05,0.001470608
293,0.002628559,0.446410339,0.341968713,0.559682391,1.637258294,25.117,0.06,3.50E-05,0.001471158
294,0.002628559,0.446445346,0.341871394,0.559416113,1.63693629,25.177,0.07,-2.00E-05,0.001470458
295,0.0026205,0.446425342,0.341579438,0.558845516,1.636651907,25.247,0.065,-9.50E-05,0.001464455
296,0.002615126,0.446330325,0.341303702,0.55829394,1.63635693,25.312,0.0645,-5.00E-05,0.001460009
297,0.0026205,0.446280316,0.341141504,0.557926222,1.636051736,25.3765,0.0605,-3.00E-05,0.001462046
298,0.0026205,0.446250311,0.341060405,0.557666283,1.635687763,25.437,0.061,8.50E-05,0.001461364
299,0.002593633,0.446335326,0.341157724,0.557818443,1.635676098,25.498,0.06,9.00E-05,0.001446776
300,0.002599006,0.446425342,0.341255042,0.557894522,1.63543506,25.558,0.0595,1.50E-05,0.001449971
301,0.002607066,0.446440345,0.340914427,0.557330265,1.635378452,25.6175,0.062,2.50E-05,0.001452997
302,0.002599006,0.446465349,0.341011746,0.557279546,1.634800545,25.6795,0.065,6.00E-05,0.001448373
303,0.002601693,0.44652536,0.341206383,0.557450725,1.634409857,25.7445,0.0665,1.50E-05,0.001450316
304,0.002601693,0.446540363,0.341173943,0.557279546,1.634070857,25.811,0.0645,-1.00E-05,0.00144987
305,0.002599006,0.446530361,0.341027965,0.556861108,1.633534901,25.8755,0.062,0,0.001447285
306,0.002601693,0.446530361,0.340719789,0.55658215,1.634120341,25.9375,0.061,5.00E-05,0.001448056
307,0.002631246,0.44658037,0.340768449,0.55663921,1.634063705,25.9985,0.061,3.00E-05,0.001464655
308,0.002617813,0.446610375,0.340833328,0.556816728,1.634277821,26.0595,0.0635,2.00E-05,0.001457642
309,0.002617813,0.446630379,0.34067113,0.55651875,1.634158659,26.123,0.066,-1.50E-05,0.001456862
310,0.002615126,0.446615376,0.340411613,0.556132013,1.634250995,26.189,0.064,-8.00E-05,0.001454355
311,0.00261244,0.446535362,0.340184536,0.555732595,1.634157915,26.253,0.0635,-1.50E-05,0.001451818
312,0.00261244,0.446520359,0.340006119,0.555409257,1.634062626,26.3165,0.061,5.50E-05,0.001450973
313,0.002628559,0.446575369,0.33989258,0.555409257,1.634585142,26.3775,0.062,0.00011002,0.001459926
314,0.002625873,0.446685389,0.33987636,0.555580436,1.635173812,26.4395,0.06,7.50E-05,0.001458884
315,0.002623186,0.446760402,0.339714163,0.555643835,1.636131672,26.4995,0.0625,-5.00E-06,0.001457557
316,0.002615126,0.446755402,0.339292448,0.555168338,1.636773248,26.562,0.06,0,0.001451835
317,0.002609753,0.446755402,0.339114031,0.55489572,1.636841003,26.622,0.0435,5.00E-06,0.001448141
318,0.00259632,0.446760402,0.339032932,0.554737221,1.63676758,26.6655,0.014,5.00E-06,0.001440275
319,0.002582887,0.446765403,0.338838294,0.554401203,1.636720934,26.6795,0.004,1.50E-05,0.001431956
320,0.002577513,0.446780406,0.338465239,0.553887666,1.637009406,26.6835,0.0035,2.00E-05,0.001427653
321,0.002582887,0.44680041,0.337994865,0.553431189,1.637922085,26.687,-0.004,1.50E-05,0.00142945
322,0.002582887,0.446815412,0.337946206,0.553418509,1.638119472,26.683,-0.0035,1.00E-05,0.001429417
323,0.00258826,0.446825414,0.337913766,0.55326635,1.63783448,26.6795,0.0015,-8.00E-05,0.001431997
324,0.002582887,0.4467454,0.337508272,0.552562614,1.637714844,26.681,0.005,-7.00E-05,0.001427207
325,0.002593633,0.446675387,0.337313634,0.552011037,1.637046649,26.686,0.0045,-4.50E-05,0.001431714
326,0.0025802,0.446630379,0.337151436,0.55153554,1.636449601,26.6905,0.0025,-1.00E-05,0.001423072
327,0.002582887,0.446620377,0.337102777,0.551180502,1.635675046,26.693,0,6.50E-05,0.001423637
328,0.002582887,0.446685389,0.337086557,0.551072723,1.635441086,26.693,-0.0015,0.000140025,0.001423359
329,0.00258826,0.446825414,0.337281195,0.551281941,1.635111691,26.6915,-0.0105,2.50E-05,0.001426861
330,0.002574827,0.446850419,0.337151436,0.550736705,1.634118444,26.681,-0.005,3.00E-05,0.001418052
331,0.00257214,0.446880424,0.337232535,0.550489446,1.633006083,26.676,0.004,6.50E-05,0.001415936
332,0.002566767,0.446945436,0.337475832,0.550375327,1.631545751,26.68,0.007,5.50E-05,0.001412685
333,0.002558707,0.447000446,0.33763803,0.550147088,1.630129296,26.687,0.0065,3.00E-05,0.001407665
334,0.002553334,0.447030451,0.337573151,0.549665251,1.629026602,26.6935,0.003,5.00E-06,0.001403479
335,0.002526467,0.447035452,0.337410953,0.549373613,1.62894649,26.6965,-0.0025,4.00E-05,0.001387974
336,0.002521094,0.447075459,0.337475832,0.549462372,1.628892299,26.694,-0.008,4.50E-05,0.001385246
337,0.002507661,0.447120467,0.337702909,0.54984911,1.628921485,26.686,-0.004,1.00E-05,0.001378835
338,0.002491541,0.447130469,0.337508272,0.549322893,1.628313917,26.682,0,-5.50E-05,0.001368661
339,0.002491541,0.447075459,0.337394733,0.548923475,1.627694803,26.682,0.0065,5.00E-05,0.001367665
340,0.002491541,0.447125468,0.337394733,0.548669877,1.62694669,26.6885,0.0035,4.50E-05,0.001367033
341,0.002483481,0.447170476,0.337329854,0.548384579,1.626431402,26.692,0.002,0.000130023,0.001361903
342,0.002488854,0.4473005,0.337297415,0.54816268,1.625939773,26.694,-0.0015,0.000150027,0.001364297
343,0.002480795,0.447450527,0.337540711,0.548631837,1.626126462,26.6925,-0.0055,6.50E-05,0.001361043
344,0.002502288,0.447515538,0.337524492,0.548505038,1.625818046,26.687,-0.0085,5.00E-05,0.001372518
345,0.002507661,0.447565547,0.337427173,0.548232419,1.625489483,26.6785,-0.003,3.50E-05,0.001374781
346,0.002507661,0.447600554,0.337573151,0.548251439,1.624808859,26.6755,0.014,6.50E-05,0.001374829
347,0.002478108,0.447665565,0.337719129,0.548486018,1.624790685,26.6895,0.014,3.00E-05,0.001359208
348,0.002475421,0.447695571,0.33767047,0.54816902,1.624071246,26.7035,0.0075,2.00E-05,0.001356949
349,0.002480795,0.447715574,0.337524492,0.547623783,1.623146012,26.711,0.0035,5.00E-06,0.001358542
350,0.002478108,0.447720575,0.337329854,0.547281425,1.623091871,26.7145,-0.0045,6.00E-05,0.001356222
351,0.002478108,0.447780586,0.337524492,0.547668163,1.623276691,26.71,-0.0075,0.000100018,0.001357181
352,0.002467361,0.447880604,0.33760559,0.547560383,1.622525324,26.7025,-0.004,4.00E-05,0.001351029
353,0.002461988,0.447920611,0.337767788,0.547623783,1.621927978,26.6985,0.005,2.50E-05,0.001348243
354,0.002470048,0.447945616,0.337832667,0.547566723,1.62143314,26.7035,0.009,4.50E-05,0.001352516
355,0.002475421,0.447990624,0.337929986,0.547446264,1.620620496,26.7125,0.0045,0.000150027,0.00135516
356,0.002480795,0.448140651,0.338059745,0.547446264,1.620021666,26.717,0.0005,0.000115021,0.001358102
357,0.002480795,0.448255672,0.337929986,0.547065866,1.619549072,26.7175,-0.001,0.000180032,0.001357158
358,0.002475421,0.448435704,0.338173283,0.547287765,1.619007092,26.7165,-0.0145,9.00E-05,0.001354768
359,0.002475421,0.44852572,0.338173283,0.547002467,1.618136299,26.702,-0.011,5.50E-05,0.001354061
360,0.002475421,0.44858073,0.338335481,0.547116586,1.617693109,26.691,0.0015,5.50E-05,0.001354344
361,0.002478108,0.44863574,0.338643657,0.547458944,1.617256073,26.6925,0.019,7.50E-05,0.001356662
362,0.002491541,0.448710753,0.338870734,0.547750582,1.617055287,26.7115,0.008,2.00E-05,0.001364743
363,0.002496914,0.448730757,0.338789635,0.547592083,1.616969325,26.7195,0.004,1.00E-05,0.00136729
364,0.002504974,0.448740759,0.338627437,0.547363845,1.617061856,26.7235,-0.0005,-2.50E-05,0.001371132
365,0.002475421,0.448715754,0.338513899,0.547401884,1.61772498,26.723,-0.0085,3.50E-05,0.00135505
366,0.002491541,0.448750761,0.338757195,0.547807642,1.617763318,26.7145,-0.005,3.00E-05,0.001364885
367,0.002518407,0.448780766,0.338740976,0.547801302,1.617820607,26.7095,0.0035,2.50E-05,0.001379587
368,0.002510348,0.448805771,0.338611217,0.547782282,1.618372955,26.713,0.0045,4.00E-05,0.001375124
369,0.002504974,0.448845778,0.338562558,0.547820322,1.618703334,26.7175,0.005,3.50E-05,0.001372276
370,0.002507661,0.448880784,0.338513899,0.547858362,1.619034717,26.7225,0.001,6.00E-05,0.001373843
371,0.002483481,0.448940795,0.3384328,0.547972481,1.619743831,26.7235,-0.001,0.000100018,0.001360879
372,0.002486168,0.449040813,0.338465239,0.548378239,1.620799809,26.7225,-0.005,7.00E-05,0.00136336
373,0.002480795,0.449110825,0.338205723,0.548460658,1.622274023,26.7175,-0.0065,2.50E-05,0.001360618
374,0.002480795,0.44913583,0.337702909,0.54818804,1.623895178,26.711,0.0005,3.00E-05,0.001359942
375,0.002486168,0.449165835,0.337508272,0.54813732,1.624676299,26.7115,0.006,4.50E-05,0.001362761
376,0.002494228,0.449210843,0.337427173,0.547978821,1.624596459,26.7175,0.0045,-5.00E-06,0.001366784
377,0.002480795,0.449205843,0.337135217,0.547661823,1.625078353,26.722,0.0025,-1.50E-05,0.001358637
378,0.002480795,0.44919084,0.33689192,0.547496984,1.62580449,26.7245,0.0005,2.00E-05,0.001358228
379,0.002483481,0.449210843,0.336778381,0.547516004,1.626405505,26.725,-0.0065,3.00E-05,0.001359746
380,0.002488854,0.449240849,0.336940579,0.5480866,1.627313728,26.7185,-0.006,1.50E-05,0.001364108
381,0.002483481,0.449255852,0.337086557,0.548416278,1.627583284,26.7125,0.0025,-1.50E-05,0.001361981
382,0.002488854,0.449240849,0.337183876,0.548428958,1.627142402,26.715,0.004,-1.50E-05,0.00136496
383,0.002488854,0.449225846,0.337232535,0.548422618,1.626882225,26.719,0.002,-4.50E-05,0.001364944
384,0.002472735,0.449180838,0.337167656,0.548390919,1.627101509,26.721,0.0045,1.50E-05,0.001356025
385,0.002467361,0.449195841,0.337313634,0.548498698,1.626708559,26.7255,0,5.00E-05,0.001353344
386,0.002461988,0.44924585,0.337556931,0.548682557,1.626062948,26.7255,0,7.00E-05,0.00135085
387,0.002464675,0.449315862,0.337800228,0.549170734,1.626332873,26.7255,-0.007,3.50E-05,0.001353527
388,0.002456615,0.449350869,0.337881327,0.549417992,1.626665611,26.7185,-0.0055,5.50E-05,0.001349708
389,0.002459301,0.449405879,0.337865107,0.549392633,1.626668141,26.713,-0.0025,6.50E-05,0.001351122
390,0.002464675,0.44947089,0.338157063,0.549703291,1.626190961,26.7105,0.0035,6.00E-05,0.00135484
391,0.002470048,0.449530901,0.33838414,0.549937869,1.625796424,26.714,0.0015,5.00E-05,0.001358373
392,0.002478108,0.44958091,0.338449019,0.550115388,1.626007305,26.7155,0.002,3.50E-05,0.001363245
393,0.002478108,0.449615916,0.338562558,0.550407027,1.626309524,26.7175,0.001,5.50E-05,0.001363968
394,0.002475421,0.449670926,0.338740976,0.550863504,1.626794249,26.7185,-0.009,9.50E-05,0.001363619
395,0.002491541,0.449765943,0.33914647,0.551694039,1.627281999,26.7095,-0.005,5.50E-05,0.001374568
396,0.002496914,0.449820953,0.339454646,0.552226596,1.627373522,26.7045,0.0015,-1.00E-05,0.001378862
397,0.002491541,0.449810951,0.339308668,0.552175876,1.627924237,26.706,0.0045,-3.50E-05,0.001375769
398,0.002480795,0.449775945,0.339049151,0.552030057,1.628761949,26.7105,0.006,-5.00E-05,0.001369473
399,0.002483481,0.449725936,0.338822074,0.551909598,1.6295134,26.7165,0.005,-2.50E-05,0.001370657
400,0.002483481,0.449700932,0.338594997,0.551852538,1.630471645,26.7215,0.003,4.00E-05,0.001370515
401,0.002467361,0.449740939,0.338708536,0.552385095,1.631517795,26.7245,-0.002,1.50E-05,0.001362933
402,0.002472735,0.449755942,0.338449019,0.552575294,1.633299311,26.7225,-0.0045,-1.00E-05,0.001366372
403,0.002491541,0.44974594,0.338157063,0.552632353,1.634860624,26.718,-0.0055,5.00E-06,0.001376906
404,0.002491541,0.449750941,0.337929986,0.552645033,1.635995695,26.7125,0.002,1.00E-05,0.001376938
405,0.002499601,0.449760942,0.337751569,0.552803532,1.637340328,26.7145,0.0015,-1.00E-05,0.001381788
406,0.002494228,0.449750941,0.337524492,0.552860592,1.638684382,26.716,0.001,-5.00E-06,0.00137896
407,0.002464675,0.44974594,0.337281195,0.552943012,1.640118135,26.717,0.001,3.50E-05,0.001362825
408,0.002483481,0.449780946,0.337102777,0.553082491,1.641378872,26.718,-0.004,2.00E-05,0.00137357
409,0.002491541,0.44980095,0.337167656,0.553665767,1.642796952,26.714,-0.0045,2.00E-05,0.001379481
410,0.002504974,0.449820953,0.337329854,0.554115905,1.643343763,26.7095,-0.001,5.00E-06,0.001388046
411,0.002507661,0.449825954,0.337216316,0.554046165,1.643696995,26.7085,0.002,-6.50E-05,0.00138936
412,0.002502288,0.449760942,0.336973019,0.553855966,1.644334571,26.7105,0.0035,-8.00E-05,0.001385907
413,0.002494228,0.449680928,0.336713502,0.553557988,1.644739762,26.714,0.003,-5.00E-05,0.0013807
414,0.002496914,0.449630919,0.336616184,0.553380469,1.644699819,26.717,0.001,-3.50E-05,0.001381743
415,0.002502288,0.449595913,0.336583744,0.553291709,1.644598948,26.718,-0.0005,5.50E-05,0.001384495
416,0.002510348,0.449650923,0.3368757,0.553729167,1.644447364,26.7175,-0.003,3.50E-05,0.001390053
417,0.002513034,0.449685929,0.336989239,0.553932046,1.644488919,26.7145,-0.007,2.50E-05,0.00139205
418,0.002523781,0.449710933,0.336956799,0.553824266,1.644325073,26.7075,-0.004,2.50E-05,0.001397731
419,0.002531841,0.449735938,0.337183876,0.554153944,1.64419681,26.7035,0.0015,4.50E-05,0.00140303
420,0.00254796,0.449780946,0.337475832,0.554616762,1.644142084,26.705,0.0005,3.50E-05,0.001413141
421,0.002550647,0.449815952,0.33767047,0.554978139,1.644251879,26.7055,-0.0005,3.50E-05,0.001415553
422,0.00254796,0.449850959,0.337735349,0.555079579,1.64423462,26.705,-0.001,5.00E-06,0.001414321
423,0.002539901,0.44985596,0.33767047,0.555117619,1.644663002,26.704,-0.006,5.00E-05,0.001409944
424,0.002553334,0.449905969,0.338075964,0.555713575,1.644483309,26.698,-0.0055,0,0.001418922
425,0.00254796,0.449905969,0.338303041,0.556087633,1.644507525,26.6925,-0.0015,-5.00E-05,0.001416889
426,0.002558707,0.44985596,0.338286822,0.555979853,1.644268715,26.691,0.006,-0.00011002,0.00142259
427,0.002545274,0.44974594,0.338075964,0.555821354,1.644800758,26.697,0.006,-8.50E-05,0.001414718
428,0.00254796,0.449660924,0.337962426,0.555751615,1.645139158,26.703,0.006,-6.50E-05,0.001416033
429,0.002550647,0.449595913,0.337929986,0.555669195,1.645055148,26.709,0.0015,2.50E-05,0.001417316
430,0.002558707,0.449620917,0.338189503,0.556195412,1.64537291,26.7105,-0.002,3.00E-05,0.001423141
431,0.002561394,0.449650923,0.338303041,0.55658215,1.645954491,26.7085,-0.0085,1.00E-05,0.001425626
432,0.002566767,0.449660924,0.338173283,0.556689929,1.646843024,26.7,-0.0105,-2.00E-05,0.001428893
433,0.00256408,0.449640921,0.337994865,0.55655045,1.647256486,26.6895,-0.0005,5.00E-06,0.00142704
434,0.002566767,0.449645922,0.338124624,0.556797709,1.647376106,26.689,0.003,5.00E-06,0.00142917
435,0.00256408,0.449650923,0.338108404,0.556829408,1.647549829,26.692,0.0025,1.00E-05,0.001427755
436,0.00257214,0.449660924,0.338108404,0.556899148,1.647757548,26.6945,0.0005,5.00E-06,0.001432423
437,0.002574827,0.449665925,0.337978646,0.556759669,1.647980667,26.695,-0.0005,1.50E-05,0.00143356
438,0.00257214,0.449680928,0.338108404,0.557203466,1.648669128,26.6945,-0.0055,-2.50E-05,0.001433205
439,0.002585573,0.449655924,0.338254382,0.557609224,1.649151569,26.689,-0.0065,-0.000100018,0.001441739
440,0.002617813,0.449555906,0.338140843,0.557520464,1.649447201,26.6825,0.002,-0.000105019,0.001459484
441,0.002628559,0.449450887,0.338043525,0.557361965,1.649454556,26.6845,0.0035,-0.000135024,0.001465059
442,0.002623186,0.449315862,0.337881327,0.557184446,1.649749488,26.688,0.005,-0.00011002,0.001461598
443,0.002615126,0.449205843,0.33760559,0.556797709,1.649989482,26.693,0.0025,0,0.001456096
444,0.002599006,0.449205843,0.33763803,0.556968888,1.650349152,26.6955,0,2.00E-05,0.001447565
445,0.002599006,0.449225846,0.337784008,0.557292226,1.650579926,26.6955,-0.0045,1.00E-05,0.001448406
446,0.00259632,0.449235848,0.337686689,0.557400005,1.651394605,26.691,-0.019,-2.00E-05,0.001447189
447,0.002599006,0.449215844,0.337492052,0.557114707,1.651504752,26.672,-0.0135,5.00E-06,0.001447944
448,0.002599006,0.449220845,0.337492052,0.557374645,1.652298142,26.6585,0.0005,-5.00E-06,0.00144862
449,0.00258826,0.449215844,0.337573151,0.557704323,1.652904043,26.659,0.001,5.00E-06,0.001443484
